ID,LACT,DIMatSample,DIMatBreeding,DateofBreeding,ReasonBred,Milking.Shift,Fat...D,CU.Protein,CU.Lactose,Tot.Solids,SNF,NPN.CU,Denovo.FA,Mixed.FA,Performed.FA,DeNovo.Cal.Rel.,Mixed.Cal.Rel..,Preformed.Cal.Rel..,mChainL,mUnsat,PalmiticAcid,StearicAcid,OleicAcid,C181T10,C181T11,SatFAmasspermass,MonoFAmasspermass,PolyFAsmasspermass,FreeFA,CisFAmasspermass,TransFAmasspermass,CitricAcid,BHB,Acetone,Blood.NEFA..ueq.L.,Conductivity,preg
2387,2,50,62,8/13/16,Lut2,M1,4.1895,3.2448,4.685,13.241,9.059,10.9,0.92,1.64,1.5,22.68,40.49,36.83,14.47,0.28,1.56,0.44,0.79,0.013,0.032,2.91,0.99,0.11,1,1,0.05,1327,0.05,0.07,261.6,6.82,TRUE
2387,2,51,62,8/13/16,Lut2,M1,3.3158,3.2681,4.7485,12.449,9.142,11.9,0.73,1.3,1.2,22.62,40.23,37.15,14.47,0.29,1.26,0.36,0.61,0.006,0.025,2.34,0.75,0.08,0.7,0.77,0.03,1383,0.02,0.04,306.95,6.92,TRUE
2387,2,52,62,8/13/16,Lut2,M1,3.9894,3.1502,4.6446,12.897,8.911,10.1,0.9,1.58,1.39,23.2,40.83,35.97,14.4,0.28,1.51,0.4,0.75,0.011,0.023,2.79,0.92,0.1,1.1,0.94,0.04,1292,0.04,0.04,211.1,6.85,TRUE
2387,2,59,62,8/13/16,Lut2,M1,3.5999,3.1691,4.6837,12.564,8.969,12.2,0.81,1.48,1.19,23.32,42.52,34.17,14.33,0.27,1.41,0.36,0.66,0.004,0.026,2.55,0.8,0.07,1,0.83,0.02,1540,0.06,0.09,253.88,6.66,TRUE
2387,2,66,62,8/13/16,Lut2,M1,4.4982,2.9483,4.7332,13.284,8.786,5.7,0.9,1.58,1.82,20.99,36.74,42.28,14.35,0.28,1.5,0.56,0.99,0.012,0.048,2.93,1.26,0.13,1.2,1.28,0.08,2055,0.16,0.21,545.52,6.55,TRUE
2390,2,69,88,5/14/16,TimeBred,M1,3.4314,2.644,4.8051,11.924,8.485,7.6,0.78,1.35,1.28,22.92,39.63,37.45,14.26,0.24,1.36,0.34,0.62,0.014,0.009,2.44,0.78,0.07,1.5,0.8,0.03,1327,0.12,0.13,98.7,7.04,FALSE
2390,2,70,88,5/14/16,TimeBred,M1,3.071,2.6917,4.7351,11.54,8.461,7.3,0.68,1.19,1.21,22.06,38.65,39.3,14.33,0.26,1.2,0.33,0.57,0.012,0.009,2.17,0.72,0.07,1.3,0.73,0.02,1344,0.1,0.12,147.23,7.1,FALSE
2390,2,71,88,5/14/16,TimeBred,M1,3.5848,2.7324,4.706,12.074,8.481,7.4,0.83,1.42,1.33,23.3,39.57,37.13,14.24,0.23,1.42,0.38,0.61,0.014,0.011,2.58,0.78,0.08,1.8,0.8,0.03,1327,0.11,0.15,126.13,7.01,FALSE
2390,2,72,88,5/14/16,TimeBred,M1,3.1397,2.8023,4.7002,11.693,8.547,10,0.7,1.34,1.04,22.82,43.46,33.71,14.43,0.25,1.33,0.26,0.59,0.013,-0.008,2.22,0.73,0.05,2.5,0.75,0.01,1297,0.09,0.1,22.14,7.12,FALSE
2390,2,73,88,5/14/16,TimeBred,M1,2.9924,2.8402,4.68,11.564,8.566,9.8,0.69,1.24,0.98,23.65,42.52,33.84,14.33,0.26,1.23,0.23,0.59,0.008,0.004,2.09,0.73,0.06,1.6,0.76,0.01,1293,0.08,0.1,108.47,7.2,FALSE
2390,2,84,88,5/14/16,TimeBred,M1,3.4629,2.7291,4.3629,11.6,8.12,8.1,0.77,1.36,1.19,23.19,40.9,35.9,14.43,0.28,1.35,0.28,0.74,0.014,0.004,2.35,0.9,0.08,1.7,0.93,0.02,1294,0.11,0.1,-15.82,7.32,FALSE
2390,2,92,88,5/14/16,TimeBred,M1,2.9979,2.737,4.5143,11.292,8.281,9.8,0.66,1.16,1.07,22.89,40.14,36.97,14.55,0.32,1.16,0.23,0.65,0.014,0.009,2.01,0.81,0.08,1.6,0.83,0.03,1364,0.08,0.07,113.93,7.08,FALSE
2391,2,42,60,4/17/16,NoneListed,M1,3.1854,2.838,4.7786,11.8495,8.661,16.7,0.79,1.205,1.2,24.79,37.635,37.575,14.175,0.255,1.23,0.3,0.51,0.013,0.039,2.29,0.69,0.1,0.6,0.69,0.06,1511,0.055,0.115,360.995,6.94,FALSE
2391,2,47,60,4/17/16,NoneListed,M1,5.7538,2.7022,4.6605,14.177,8.4135,13.5,1.045,1.655,3.17,17.76,28.215,54.02,14.76,0.345,1.66,0.76,1.31,0.05,0.114,3.5,1.78,0.28,0.1,1.71,0.24,2339,0.2,0.315,900.68,6.195,FALSE
2391,2,48,60,4/17/16,NoneListed,M1,2.6936,2.6952,4.75045,11.172,8.4705,12.45,0.655,0.935,1.145,23.98,34.255,41.765,14.295,0.28,0.97,0.3,0.49,0.014,0.029,1.93,0.65,0.11,0.6,0.67,0.05,1430,0.065,0.07,292.77,7.49,FALSE
2391,2,49,60,4/17/16,NoneListed,M1,3.4197,2.87435,4.6876,12.033,8.609,12,0.755,1.195,1.42,22.495,35.465,42.04,14.44,0.3,1.21,0.33,0.72,0.017,0.032,2.29,0.92,0.14,0.5,0.95,0.06,1471,0.085,0.145,441.35,6.84,FALSE
2391,2,50,60,4/17/16,NoneListed,M1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82,0.5,1.23,0.067,0.075,3.54,1.74,0.28,0.1,1.67,0.22,2898,NA,NA,NA,NA,FALSE
2391,2,51,60,4/17/16,NoneListed,M1,8.648,3.68275,3.80315,17.2805,8.6285,8.8,1.68,2.76,4.465,18.855,31,50.15,14.705,0.305,2.65,1.06,1.68,0.106,0.142,5.36,2.46,0.38,0.8,2.26,0.39,3076,0.295,0.51,1053.17,7.05,FALSE
2391,2,54,60,4/17/16,NoneListed,M1,4.39835,3.14405,4.6424,13.2635,8.868,11.55,0.96,1.475,2.045,21.43,32.925,45.65,14.495,0.285,1.46,0.52,0.82,0.033,0.057,2.91,1.13,0.18,0.4,1.12,0.13,1343,0.08,0.135,446.315,6.77,FALSE
2391,2,55,60,4/17/16,NoneListed,M1,4.2258,3.23935,4.59765,13.146,8.9245,11.2,0.88,1.465,1.875,20.95,34.685,44.365,14.595,0.305,1.47,0.46,0.89,0.028,0.045,2.82,1.18,0.17,0.3,1.18,0.1,1278,0.1,0.125,373.15,7.01,FALSE
2391,2,56,60,4/17/16,NoneListed,M1,3.6097,3.5313,4.3016,12.538,8.932,10.5,0.82,1.26,1.59,22.29,34.27,43.44,14.51,0.29,1.26,0.4,0.68,0.024,0.017,2.45,0.9,0.15,0.6,0.93,0.06,1072,0.12,0.13,165.82,7.5,FALSE
2391,2,57,60,4/17/16,NoneListed,M1,3.0824,3.2322,4.4798,11.865,8.784,9.5,0.76,1.12,1.2,24.64,36.25,39.11,14.31,0.28,1.13,0.31,0.55,0.016,0.004,2.16,0.69,0.11,0.7,0.75,0.03,1080,0.08,0.11,173.61,7.34,FALSE
2391,2,58,60,4/17/16,NoneListed,M1,4.2875,3.3066,4.4783,13.16,8.875,10.5,1.12,1.58,1.57,26.3,36.91,36.79,14.14,0.25,1.57,0.4,0.7,0.024,0.023,3.05,0.93,0.15,0.6,0.97,0.07,1123,0.1,0.11,143.87,7.02,FALSE
2392,2,39,59,3/22/16,SCRHeat,M1,3.975,3.1771,4.8877,13.108,9.145,13.1,0.89,1.68,1.28,23.23,43.52,33.25,14.31,0.24,1.62,0.38,0.72,0.009,0.024,2.83,0.9,0.07,1.3,0.91,0.03,1729,0.05,0.09,230.24,6.08,TRUE
2392,2,46,59,3/22/16,SCRHeat,M1,4.2307,3.33,4.9312,13.573,9.362,13.8,0.91,1.69,1.49,22.3,41.2,36.5,14.4,0.26,1.63,0.42,0.82,0.015,0.045,2.92,1.04,0.1,1.2,1.03,0.07,1844,0.06,0.11,382.95,6.1,TRUE
2392,2,54,59,3/22/16,SCRHeat,M1,3.6459,3.1743,4.8511,12.736,9.1,13.7,0.86,1.35,1.44,23.63,37.05,39.32,14.14,0.25,1.33,0.4,0.62,0.015,0.048,2.56,0.84,0.11,0.8,0.83,0.07,1655,0.05,0.09,413.64,6.11,TRUE
2392,2,60,59,3/22/16,SCRHeat,M1,4.5945,3.0165,4.9779,13.663,9.077,13.7,1.04,1.62,2.08,21.96,34.23,43.81,14.22,0.25,1.62,0.53,0.78,0.032,0.079,3.15,1.14,0.16,0.7,1.08,0.15,1924,0.06,0.15,618.81,5.68,TRUE
2393,2,55,72,3/19/16,Lut2,M1,3.7215,3.1589,4.5584,12.5,8.779,14.3,0.87,1.45,1.25,24.41,40.61,34.98,14.41,0.27,1.41,0.34,0.7,0.015,0.031,2.59,0.86,0.1,1.2,0.87,0.06,1430,0.04,0.07,203.99,6.77,FALSE
2393,2,62,72,3/19/16,Lut2,M1,3.8554,3.275,4.7396,12.942,9.098,15.2,0.91,1.53,1.21,25.06,41.87,33.08,14.43,0.27,1.48,0.3,0.72,0.019,0.028,2.66,0.9,0.12,1.2,0.92,0.06,1346,0.03,0.05,265.95,6.61,FALSE
2393,2,70,72,3/19/16,Lut2,M1,4.2297,3.1576,4.684,13.138,8.913,13.2,1.03,1.56,1.57,24.71,37.51,37.78,14.3,0.26,1.52,0.42,0.71,0.03,0.042,2.94,0.96,0.15,0.9,0.96,0.1,1282,0.05,0.09,319.2,6.57,FALSE
2393,2,76,72,3/19/16,Lut2,M1,3.8502,3.1497,4.7168,12.791,8.946,13.4,0.99,1.38,1.45,25.81,36.23,37.96,14.24,0.26,1.39,0.38,0.61,0.022,0.041,2.72,0.84,0.14,0.9,0.84,0.09,1348,0.06,0.12,348.43,6.61,FALSE
2397,2,65,82,8/13/16,TimeBred,M1,3.9412,2.75,4.7611,12.538,8.592,12.9,0.9,1.53,1.37,23.72,40.26,36.02,14.37,0.29,1.44,0.36,0.75,0.014,0.046,2.69,0.97,0.11,1.7,0.96,0.08,1893,0.14,0.16,252.49,6.72,TRUE
2397,2,72,82,8/13/16,TimeBred,M1,2.9561,2.6952,4.6335,11.357,8.391,13.1,0.72,1.17,0.95,25.31,41.26,33.43,14.38,0.3,1.12,0.23,0.55,0.007,0.029,2.05,0.69,0.08,1.5,0.71,0.04,1432,0.07,0.06,161.78,7.12,TRUE
2397,2,79,82,8/13/16,TimeBred,M1,3.3056,2.7557,4.6965,11.838,8.525,13.1,0.77,1.36,1.04,24.26,42.85,32.89,14.44,0.3,1.28,0.26,0.61,0.01,0.039,2.29,0.78,0.09,1.3,0.79,0.05,1529,0.07,0.07,161.29,6.9,TRUE
2397,2,86,82,8/13/16,TimeBred,M1,3.5648,2.7599,4.7497,12.158,8.588,13.3,0.86,1.44,1.12,25.18,42.09,32.73,14.24,0.24,1.36,0.35,0.59,0.01,0.04,2.5,0.81,0.09,1.4,0.82,0.06,1516,0.1,0.09,142.74,7.19,TRUE
2398,2,58,75,4/30/16,Lut2,M1,2.8087,2.7232,4.7944,11.362,8.548,13.6,0.78,1.12,0.94,27.5,39.43,33.07,14.11,0.26,1.11,0.21,0.41,0.014,0.02,2.05,0.59,0.08,0.5,0.59,0.04,1677,0.03,0.04,250.6,6.88,FALSE
2398,2,72,75,4/30/16,Lut2,M1,3.0346,2.7083,4.7275,11.513,8.471,11.8,0.79,1.25,0.92,26.63,42.18,31.19,14.21,0.25,1.25,0.22,0.52,0.01,0.005,2.2,0.66,0.05,1.4,0.66,0.02,1717,0.06,0.05,105.67,7.03,FALSE
2399,2,72,88,4/2/16,TimeBred,M1,4.1601,2.8206,4.8424,12.867,8.705,9,1.03,1.73,1.45,24.38,41.16,34.46,14.05,0.21,1.67,0.41,0.6,0.03,0.024,3.03,0.87,0.09,2.4,0.84,0.07,1388,0.05,0.09,174.29,6.46,FALSE
2399,2,78,88,4/2/16,TimeBred,M1,3.9824,2.8187,4.8748,12.73,8.747,7,1.05,1.57,1.52,25.33,37.99,36.68,13.94,0.2,1.57,0.42,0.5,0.03,0.032,2.96,0.78,0.09,2,0.74,0.08,1337,0.05,0.09,222.57,6.34,FALSE
2399,2,85,88,4/2/16,TimeBred,M1,3.7574,3.09525,4.7308,12.6535,8.8995,10.55,0.975,1.435,1.43,25.365,37.385,37.245,14.02,0.225,1.46,0.4,0.51,0.021,0.035,2.79,0.76,0.1,1.1,0.74,0.07,1498,0.075,0.135,263.51,6.47,FALSE
2399,2,92,88,4/2/16,TimeBred,M1,4.35775,3.0145,4.7081,13.1505,8.7935,11.3,1.16,1.695,1.615,25.965,37.965,36.07,13.915,0.2,1.68,0.45,0.58,0.028,0.028,3.21,0.85,0.12,1.7,0.84,0.08,1401,0.08,0.15,210.935,6.355,FALSE
2400,2,75,91,4/2/16,TimeBred,M1,4.6096,3.5028,4.8142,14.022,9.434,13.3,1.19,1.8,1.49,26.53,40.17,33.29,14.12,0.24,1.74,0.39,0.74,0.025,0.025,3.28,0.98,0.15,0.3,1.02,0.07,1381,0.09,0.11,271.86,6.1,FALSE
2400,2,81,91,4/2/16,TimeBred,M1,4.703,3.5387,4.7808,14.132,9.448,13.8,1.29,1.78,1.59,27.76,38.17,34.07,14,0.22,1.77,0.4,0.68,0.027,0.029,3.41,0.95,0.15,0.4,0.97,0.08,1323,0.09,0.13,274.05,6.28,FALSE
2400,2,88,91,4/2/16,TimeBred,M1,4.55825,3.64645,4.77785,14.0985,9.562,16.35,1.255,1.725,1.49,28.1,38.605,33.295,14.075,0.23,1.7,0.37,0.67,0.028,0.029,3.28,0.92,0.16,0.2,0.94,0.09,1420,0.1,0.135,283.05,6.27,FALSE
2400,2,95,91,4/2/16,TimeBred,M1,4.7033,3.66065,4.6724,14.1535,9.47,15.5,1.29,1.735,1.6,27.925,37.54,34.535,14.015,0.22,1.72,0.42,0.7,0.027,0.033,3.4,0.96,0.16,0.5,0.98,0.09,1413,0.115,0.16,297.48,6.34,FALSE
2401,2,79,96,6/4/16,TimeBred,M1,3.8202,3.0708,4.8978,12.867,9.055,13.2,0.95,1.48,1.23,26.04,40.41,33.55,14.36,0.29,1.46,0.28,0.7,0.016,0.032,2.65,0.91,0.11,2,0.92,0.06,1549,0.05,0.04,238.87,6.25,TRUE
2401,2,86,96,6/4/16,TimeBred,M1,4.3603,3.0396,4.845,13.345,8.987,15,1.07,1.7,1.32,26.12,41.62,32.26,14.38,0.29,1.67,0.3,0.86,0.015,0.036,3,1.06,0.12,1.5,1.1,0.06,1415,0.06,0.04,123.06,6.27,TRUE
2401,2,93,96,6/4/16,TimeBred,M1,2.5304,3.1781,4.9096,11.713,9.19,14.9,0.59,1.01,0.78,24.96,42.28,32.76,14.52,0.32,1.01,0.18,0.51,0.004,0.026,1.75,0.63,0.07,1.5,0.64,0.03,1626,0.04,0.04,303.59,6.49,TRUE
2402,2,71,88,6/4/16,TimeBred,M1,3.4311,2.49,4.3996,11.349,7.895,8,0.83,1.26,1.2,25.26,38.16,36.58,14.45,0.3,1.26,0.29,0.69,0.01,0.025,2.35,0.84,0.1,1.3,0.87,0.05,1302,0.06,0.04,8.21,7.76,FALSE
2402,2,78,88,6/4/16,TimeBred,M1,2.4644,2.4001,4.399,10.301,7.811,13.2,0.57,0.9,0.85,24.41,38.89,36.7,14.6,0.33,0.92,0.19,0.54,0.002,0.031,1.66,0.63,0.08,1.2,0.66,0.03,1139,0.03,0.02,67.01,8.03,FALSE
2402,2,85,88,6/4/16,TimeBred,M1,3.1634,2.4579,4.4963,11.166,7.98,12.9,0.73,1.19,1.09,24.35,39.51,36.14,14.54,0.31,1.2,0.27,0.65,0.005,0.035,2.18,0.78,0.08,1.4,0.8,0.05,1362,0.06,0.04,59.13,7.7,FALSE
2403,2,46,64,3/13/16,DoubleBreeding,M1,3.6352,3.22,4.8441,12.767,9.143,11.9,0.83,1.49,1.16,23.73,42.81,33.46,14.55,0.28,1.43,0.29,0.67,0.027,0.02,2.5,0.88,0.1,1.1,0.87,0.07,1653,0.05,0.05,162.59,6.56,FALSE
2403,2,53,64,3/13/16,DoubleBreeding,M1,4.2653,3.1301,4.7819,13.244,8.985,13.6,0.93,1.73,1.39,22.92,42.64,34.44,14.64,0.28,1.65,0.34,0.85,0.03,0.029,2.87,1.1,0.13,1.6,1.09,0.08,1470,0.06,0.07,136.68,6.55,FALSE
2403,2,60,64,3/13/16,DoubleBreeding,M1,3.7202,3.0339,4.8613,12.671,8.957,13.2,0.81,1.49,1.28,22.57,41.59,35.84,14.69,0.29,1.44,0.33,0.7,0.029,0.029,2.53,0.92,0.11,1.3,0.9,0.08,1523,0.06,0.07,134.76,6.29,FALSE
2403,2,68,64,3/13/16,DoubleBreeding,M1,3.7892,3.1974,4.7242,12.777,8.995,12,0.86,1.45,1.44,22.94,38.62,38.44,14.56,0.28,1.41,0.37,0.65,0.036,0.03,2.6,0.91,0.14,1.3,0.89,0.1,1493,0.07,0.1,182.18,6.48,FALSE
2405,2,79,96,5/14/16,TimeBred,M1,4.7095,3.0702,4.5837,13.448,8.738,9.9,1.19,1.84,1.52,26.2,40.41,33.39,14.09,0.21,1.83,0.42,0.82,0.015,0.01,3.39,1.01,0.09,1.5,1.04,0.04,1800,0.17,0.19,47.07,6.54,TRUE
2405,2,86,96,5/14/16,TimeBred,M1,4.1524,3.0307,4.5724,12.831,8.677,11,1.01,1.62,1.32,25.55,41.05,33.4,14.36,0.25,1.61,0.32,0.81,0.012,0.008,2.89,0.98,0.1,1.6,1.01,0.04,1654,0.12,0.14,43.71,6.66,TRUE
2405,2,92,96,5/14/16,TimeBred,M1,3.0192,3.0048,4.5796,11.666,8.644,10.6,0.71,1.18,0.98,24.91,41.01,34.07,14.42,0.27,1.18,0.24,0.61,0.009,0.004,2.1,0.73,0.06,1.3,0.75,0.02,1754,0.11,0.13,132.12,6.75,TRUE
2405,2,100,96,5/14/16,TimeBred,M1,3.6866,3.0436,4.5695,12.372,8.683,11.3,0.91,1.48,1.13,25.75,42.03,32.22,14.44,0.28,1.48,0.29,0.68,0.015,0.007,2.62,0.83,0.07,1.6,0.84,0.04,1798,0.13,0.14,74.91,6.8,TRUE
2407,2,55,74,5/2/16,Lut2,M1,2.754,2.8605,4.9118,11.573,8.82,12.7,0.68,1.02,1.05,24.66,37.17,38.17,14.44,0.28,1.03,0.26,0.44,0.02,0.031,1.94,0.62,0.1,0.9,0.6,0.07,1615,0.04,0.09,336.2,6.73,FALSE
2407,2,69,74,5/2/16,Lut2,M1,2.9251,2.8012,4.7832,11.558,8.63,10.2,0.69,1.12,1.02,24.37,39.66,35.97,14.48,0.28,1.13,0.24,0.54,0.016,0.019,2.02,0.69,0.09,1.4,0.7,0.05,1468,0.05,0.06,157.95,6.69,FALSE
2408,2,80,97,5/14/16,TimeBred,M1,2.9288,2.8602,4.7712,11.613,8.682,11,0.73,1.08,1.01,25.81,38.43,35.76,14.31,0.27,1.09,0.24,0.57,0.008,0.017,2.04,0.7,0.08,1.2,0.72,0.03,1590,0.07,0.09,242.51,6.71,TRUE
2408,2,87,97,5/14/16,TimeBred,M1,3.2212,2.9573,4.8156,12.058,8.839,13.4,0.84,1.23,1.01,27.38,39.96,32.65,14.22,0.27,1.23,0.21,0.59,0.011,0.018,2.25,0.75,0.09,1.1,0.77,0.04,1726,0.09,0.07,198.56,6.65,TRUE
2408,2,93,97,5/14/16,TimeBred,M1,2.4322,2.9459,4.7479,11.18,8.747,13.9,0.62,0.92,0.79,26.71,39.32,33.96,14.33,0.28,0.94,0.16,0.46,0.007,0.023,1.7,0.57,0.06,0.7,0.57,0.04,1878,0.08,0.08,222.49,6.63,TRUE
2408,2,101,97,5/14/16,TimeBred,M1,3.3573,2.9125,4.7627,12.094,8.736,12.4,0.85,1.23,1.13,26.44,38.34,35.22,14.33,0.3,1.23,0.26,0.65,0.011,0.022,2.32,0.81,0.1,1.3,0.83,0.05,1838,0.13,0.14,222.39,6.56,TRUE
2409,2,45,62,5/14/16,Lut2,M1,5.3248,3.0597,4.6268,14.102,8.778,10.2,1.34,2.04,1.76,26.13,39.71,34.17,14.01,0.21,2.01,0.46,0.96,0.019,0.032,3.76,1.22,0.12,1.1,1.23,0.07,1774,0.14,0.14,142.76,6.42,TRUE
2409,2,58,62,5/14/16,Lut2,M1,4.0113,3.1593,4.7686,13.025,9.02,9,0.98,1.55,1.27,25.88,40.65,33.47,14.23,0.25,1.53,0.32,0.78,0.015,0.02,2.79,0.96,0.09,1.3,0.97,0.05,1943,0.12,0.11,184.45,6.5,TRUE
2409,2,66,62,5/14/16,Lut2,M1,3.4866,3.0747,4.8888,12.525,9.047,12,0.84,1.35,1.15,25.19,40.37,34.44,14.44,0.29,1.35,0.29,0.65,0.014,0.023,2.44,0.83,0.08,1.1,0.82,0.05,1844,0.12,0.13,253.73,6.16,TRUE
2410,2,47,61,3/31/16,NoneListed,M1,3.2929,2.9848,4.7301,12.055,8.761,11,0.84,1.3,1.1,25.98,40.15,33.87,14.31,0.27,1.25,0.24,0.57,0.027,0.012,2.29,0.8,0.09,1.7,0.77,0.07,1984,0.11,0.12,218.72,6.6,TRUE
2410,2,53,61,3/31/16,NoneListed,M1,3.3408,2.8469,4.7114,11.948,8.603,7.8,0.9,1.29,1.17,26.74,38.48,34.77,14.21,0.25,1.28,0.27,0.53,0.025,0.013,2.39,0.75,0.09,1.2,0.73,0.07,1847,0.12,0.13,151.96,6.62,TRUE
2410,2,60,61,3/31/16,NoneListed,M1,3.683,2.92005,4.75305,12.4135,8.7295,12.4,0.945,1.45,1.375,25.15,38.445,36.41,14.29,0.24,1.44,0.36,0.57,0.025,0.023,2.68,0.83,0.1,1.5,0.78,0.09,2038,0.12,0.18,199.775,6.4,TRUE
2410,2,67,61,3/31/16,NoneListed,M1,3.03775,2.895,4.69725,11.6795,8.638,11.25,0.805,1.185,1.03,26.71,39.185,34.105,14.325,0.27,1.16,0.23,0.52,0.023,0.011,2.15,0.73,0.1,1.4,0.72,0.06,1735,0.09,0.11,190.875,6.735,TRUE
2411,2,29,49,4/17/16,NoneListed,M1,3.242,2.8052,4.7414,11.834,8.587,11.3,0.76,1.07,1.32,24.24,33.84,41.92,14.27,0.29,1.07,0.33,0.73,0.002,0.03,2.15,0.88,0.11,0.6,0.91,0.05,1973,0.11,0.14,396.54,6.61,FALSE
2411,2,30,49,4/17/16,NoneListed,M1,3.7648,2.8777,4.7515,12.449,8.682,10.3,0.84,1.18,1.63,22.92,32.46,44.62,14.31,0.3,1.2,0.41,0.88,0.01,0.043,2.44,1.07,0.14,0.5,1.09,0.08,2242,0.15,0.19,496.66,6.57,FALSE
2411,2,31,49,4/17/16,NoneListed,M1,3.14185,2.66535,4.72385,11.5655,8.414,11.65,0.795,1.13,1.14,25.89,36.865,37.245,14.19,0.275,1.13,0.27,0.61,0.011,0.028,2.17,0.78,0.1,0.6,0.8,0.05,1654,0.07,0.095,363.64,6.94,FALSE
2411,2,38,49,4/17/16,NoneListed,M1,4.26155,3.0493,4.62105,13.0025,8.74,15.6,1.07,1.38,1.74,25.49,32.98,41.525,14.055,0.27,1.37,0.43,0.84,0.014,0.05,2.85,1.07,0.16,0.7,1.08,0.1,2204,0.16,0.215,488.45,6.64,FALSE
2411,2,45,49,4/17/16,NoneListed,M1,3.1396,2.8445,4.6718,11.703,8.557,11.8,0.81,1.06,1.24,25.97,34.18,39.86,14.15,0.27,1.08,0.33,0.59,0.004,0.024,2.2,0.73,0.1,1,0.76,0.04,1734,0.08,0.1,187.82,6.93,FALSE
2412,2,43,59,4/8/16,NoneListed,M1,3.949,2.967,4.7502,12.729,8.781,6.9,1.08,1.45,1.38,27.57,37.16,35.28,14.04,0.24,1.46,0.36,0.62,0.021,0.016,2.85,0.83,0.12,0.8,0.84,0.07,1696,0.08,0.08,190.9,6.49,FALSE
2412,2,50,59,4/8/16,NoneListed,M1,4.8626,3.0846,4.77425,13.801,8.9435,10.55,1.32,1.72,1.775,27.36,35.735,36.905,13.935,0.225,1.72,0.47,0.76,0.025,0.037,3.46,1.03,0.16,0.5,1.04,0.1,1828,0.13,0.16,280.225,6.15,FALSE
2412,2,57,59,4/8/16,NoneListed,M1,4.12135,3.0477,4.65315,12.8915,8.7705,11.85,1.185,1.48,1.425,29.005,36.18,34.82,13.91,0.23,1.49,0.37,0.57,0.025,0.033,3.01,0.81,0.13,0.3,0.8,0.09,1876,0.1,0.12,263.65,6.3,FALSE
2412,2,64,59,4/8/16,NoneListed,M1,4.4077,3.0514,4.7023,13.234,8.828,11.4,1.2,1.55,1.57,27.87,35.77,36.36,14.05,0.25,1.55,0.39,0.71,0.025,0.032,3.13,0.95,0.16,0.4,0.97,0.09,1673,0.13,0.16,245.92,6.52,FALSE
2413,2,45,58,3/30/16,ObservedStandingHeat,M1,3.4305,3.0898,4.9019,12.479,9.058,7.7,0.86,1.41,1.15,25.19,41.21,33.61,14.29,0.24,1.37,0.31,0.53,0.02,0.012,2.48,0.72,0.08,1.9,0.72,0.05,1504,0.07,0.09,204.3,6.23,FALSE
2413,2,51,58,3/30/16,ObservedStandingHeat,M1,3.7547,2.952,4.9858,12.755,9.007,11.2,1.01,1.45,1.35,26.51,38.09,35.41,14.09,0.23,1.45,0.35,0.51,0.022,0.047,2.74,0.76,0.11,0.4,0.74,0.08,1294,0.06,0.07,240.41,5.99,FALSE
2413,2,58,58,3/30/16,ObservedStandingHeat,M1,4.14485,3.1048,4.8902,13.216,9.079,10.25,1.015,1.52,1.675,24.12,36.035,39.85,14.305,0.24,1.51,0.46,0.66,0.027,0.036,2.93,0.93,0.13,1.4,0.9,0.1,1529,0.07,0.135,337.32,6.365,FALSE
2415,2,48,65,7/16/16,Lut2,M1,3.2841,2.4766,4.7672,11.579,8.278,12.5,0.71,1.2,1.33,21.84,37.11,41.05,14.54,0.33,1.21,0.29,0.74,0.014,0.041,2.15,0.93,0.1,0.9,0.93,0.06,1812,0.07,0.06,291.97,6.85,FALSE
2415,2,55,65,7/16/16,Lut2,M1,3.1075,2.3966,4.7776,11.325,8.199,11.3,0.67,1.16,1.18,22.28,38.52,39.2,14.55,0.32,1.17,0.26,0.72,0.009,0.029,2.05,0.87,0.09,1,0.9,0.03,1609,0.04,0.04,221.68,6.77,FALSE
2415,2,56,65,7/16/16,Lut2,M1,4.8551,2.5504,4.6663,13.142,8.27,14,0.82,1.53,2.38,17.29,32.41,50.31,14.9,0.37,1.55,0.58,1.3,0.025,0.08,2.94,1.59,0.18,0.7,1.57,0.14,2680,0.15,0.22,647,6.31,FALSE
2415,2,57,65,7/16/16,Lut2,M1,2.7668,2.5267,4.777,11.12,8.338,10.9,0.52,0.95,1.23,19.31,35.26,45.43,14.66,0.35,0.98,0.28,0.7,0.013,0.038,1.74,0.87,0.08,0.9,0.85,0.06,2416,0.11,0.12,365.47,6.52,FALSE
2415,2,58,65,7/16/16,Lut2,M1,2.9567,2.564,4.7654,11.34,8.369,9.6,0.58,1.05,1.31,19.64,35.62,44.74,14.64,0.34,1.06,0.32,0.71,0.013,0.035,1.91,0.89,0.08,1.1,0.87,0.06,2196,0.1,0.12,358.82,6.79,FALSE
2415,2,59,65,7/16/16,Lut2,M1,2.9038,2.387,4.7402,11.072,8.147,9.2,0.58,1.07,1.23,20.09,37.25,42.66,14.64,0.32,1.09,0.31,0.68,0.007,0.029,1.92,0.83,0.06,1.1,0.83,0.04,1703,0.07,0.07,225.65,7.02,FALSE
2415,2,60,65,7/16/16,Lut2,M1,3.3403,2.437,4.7137,11.539,8.179,10,0.66,1.22,1.43,19.86,36.96,43.17,14.67,0.32,1.24,0.35,0.77,0.011,0.033,2.2,0.94,0.09,1.3,0.95,0.05,1504,0.07,0.09,252.13,7.24,FALSE
